#,NACE definition,type,dimensional class,Share of firms,Share of firms per sbs sector,sbs reference row,L min,L max,Firms in absolute numbers,Recipe,K min,K max,Cost of capital,Wage
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",C,From 20 to 49 persons employed,6.45582230863549e-05,0.4967492606072362,15.0,20,49,2619.1407323984895,37.57717492216266,751.5434984432533,1841.2815711859707,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",C,From 50 to 249 persons employed,2.5057608142612234e-05,0.4967492606072362,15.0,50,249,1016.5924495010964,37.57717492216266,1878.8587461081331,9356.716555618503,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",C,250 persons employed or more,2.825180746307843e-06,0.4967492606072362,15.0,250,1850,114.61817899084666,37.57717492216266,9394.293730540665,69517.77360600093,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",I,From 0 to 9 persons employed,0.0002803048153761861,0.4967492606072362,15.0,0,9,11372.025504127914,37.57717492216266,37.57717492216266,338.19457429946397,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",I,From 10 to 19 persons employed,6.6586447636549e-06,0.4967492606072362,15.0,10,19,270.1426230355244,37.57717492216266,375.77174922162664,713.9663235210907,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",I,From 20 to 49 persons employed,3.608165127178905e-06,0.4967492606072362,15.0,20,49,146.38402053249,37.57717492216266,751.5434984432533,1841.2815711859707,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",I,From 50 to 249 persons employed,1.400472063020539e-06,0.4967492606072362,15.0,50,249,56.817447096348566,37.57717492216266,1878.8587461081331,9356.716555618503,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",I,250 persons employed or more,1.5789961618320607e-07,0.4967492606072362,15.0,250,1850,6.406020745371685,37.57717492216266,9394.293730540665,69517.77360600093,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",Int,From 0 to 9 persons employed,0.0024951557494913863,0.4967492606072362,15.0,0,9,101228.99523472869,37.57717492216266,37.57717492216266,338.19457429946397,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",Int,From 10 to 19 persons employed,5.927245931739261e-05,0.4967492606072362,15.0,10,19,2404.696180995534,37.57717492216266,375.77174922162664,713.9663235210907,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",Int,From 20 to 49 persons employed,3.211837067483939e-05,0.4967492606072362,15.0,20,49,1303.0490752544463,37.57717492216266,751.5434984432533,1841.2815711859707,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",Int,From 50 to 249 persons employed,1.2466414161876133e-05,0.4967492606072362,15.0,50,249,505.76505296070286,37.57717492216266,1878.8587461081331,9356.716555618503,0.15,71161.92434350446
59,"Creative, arts, entertainment, library, archive, museum, other cultural services; gambling and betting services",Int,250 persons employed or more,1.405556071640293e-06,0.4967492606072362,15.0,250,1850,57.023706398777804,37.57717492216266,9394.293730540665,69517.77360600093,0.15,71161.92434350446
60,Sporting services and amusement and recreation services,C,From 0 to 9 persons employed,0.003634125877263347,0.5032507393927639,15.0,0,9,147437.25364113407,26.145440895133287,26.145440895133287,235.30896805619957,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,C,From 10 to 19 persons employed,8.632871044554368e-05,0.5032507393927639,15.0,10,19,3502.373998133611,26.145440895133287,261.4544089513329,496.7633770075325,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,C,From 20 to 49 persons employed,4.677952549806269e-05,0.5032507393927639,15.0,20,49,1897.8552199362834,26.145440895133287,522.9088179026658,1281.126603861531,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,C,From 50 to 249 persons employed,1.8156990124400526e-05,0.5032507393927639,15.0,50,249,736.6329204718455,26.145440895133287,1307.2720447566644,6510.214782888189,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,C,250 persons employed or more,2.0471538471832124e-06,0.5032507393927639,15.0,250,1850,83.05346352968468,26.145440895133287,6536.360223783322,48369.06565599659,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,I,From 0 to 9 persons employed,7.293855540329878e-07,0.5032507393927639,15.0,0,9,29.591325827470214,26.145440895133287,26.145440895133287,235.30896805619957,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,I,From 10 to 19 persons employed,1.732656391767394e-08,0.5032507393927639,15.0,10,19,0.7029423540450184,26.145440895133287,261.4544089513329,496.7633770075325,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,I,From 20 to 49 persons employed,9.388863037539799e-09,0.5032507393927639,15.0,20,49,0.38090815448309057,26.145440895133287,522.9088179026658,1281.126603861531,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,I,From 50 to 249 persons employed,3.644190308407878e-09,0.5032507393927639,15.0,50,249,0.14784556973626267,26.145440895133287,1307.2720447566644,6510.214782888189,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,I,250 persons employed or more,4.1087306643954413e-10,0.5032507393927639,15.0,250,1850,0.016669206999669325,26.145440895133287,6536.360223783322,48369.06565599659,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,Int,From 0 to 9 persons employed,0.004257857188795259,0.5032507393927639,15.0,0,9,172742.1645572905,26.145440895133287,26.145440895133287,235.30896805619957,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,Int,From 10 to 19 persons employed,0.00010114545637224395,0.5032507393927639,15.0,10,19,4103.492506713232,26.145440895133287,261.4544089513329,496.7633770075325,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,Int,From 20 to 49 persons employed,5.480837639018406e-05,0.5032507393927639,15.0,20,49,2223.587394717186,26.145440895133287,522.9088179026658,1281.126603861531,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,Int,From 50 to 249 persons employed,2.1273305751940816e-05,0.5032507393927639,15.0,50,249,863.0625030237526,26.145440895133287,1307.2720447566644,6510.214782888189,0.15,49513.03259920431
60,Sporting services and amusement and recreation services,Int,250 persons employed or more,2.3985104036525022e-06,0.5032507393927639,15.0,250,1850,97.30807316187719,26.145440895133287,6536.360223783322,48369.06565599659,0.15,49513.03259920431
61,Services furnished by membership organisations,C,From 0 to 9 persons employed,0.0001229504603345004,0.47808427005360365,16.0,0,9,4988.126118317812,24.248453300956786,24.248453300956786,218.23607970861107,0.15,972730.4041403196
61,Services furnished by membership organisations,C,From 10 to 19 persons employed,3.28281213952084e-06,0.47808427005360365,16.0,10,19,133.1843811737219,24.248453300956786,242.48453300956788,460.720612718179,0.15,972730.4041403196
61,Services furnished by membership organisations,C,From 20 to 49 persons employed,1.4620471283627582e-06,0.47808427005360365,16.0,20,49,59.315560489621184,24.248453300956786,484.96906601913577,1188.1742117468827,0.15,972730.4041403196
61,Services furnished by membership organisations,C,From 50 to 249 persons employed,4.46901045309264e-07,0.47808427005360365,16.0,50,249,18.1308697043174,24.248453300956786,1212.4226650478392,6037.86487193824,0.15,972730.4041403196
61,Services furnished by membership organisations,C,250 persons employed or more,3.858588069261146e-08,0.47808427005360365,16.0,250,1850,1.5654373213200732,24.248453300956786,6062.1133252391965,44859.63860677006,0.15,972730.4041403196
61,Services furnished by membership organisations,I,From 0 to 9 persons employed,1.097444572881718e-07,0.47808427005360365,16.0,0,9,4.452355788261618,24.248453300956786,24.248453300956786,218.23607970861107,0.15,972730.4041403196
61,Services furnished by membership organisations,I,From 10 to 19 persons employed,2.9302081151268642e-09,0.47808427005360365,16.0,10,19,0.11887916150460917,24.248453300956786,242.48453300956788,460.720612718179,0.15,972730.4041403196
61,Services furnished by membership organisations,I,From 20 to 49 persons employed,1.305009905578024e-09,0.47808427005360365,16.0,20,49,0.05294452722639051,24.248453300956786,484.96906601913577,1188.1742117468827,0.15,972730.4041403196
61,Services furnished by membership organisations,I,From 50 to 249 persons employed,3.9889978895198696e-10,0.47808427005360365,16.0,50,249,0.01618344860563758,24.248453300956786,1212.4226650478392,6037.86487193824,0.15,972730.4041403196
61,Services furnished by membership organisations,I,250 persons employed or more,3.4441404481741086e-11,0.47808427005360365,16.0,250,1850,0.0013972950469605815,24.248453300956786,6062.1133252391965,44859.63860677006,0.15,972730.4041403196
61,Services furnished by membership organisations,Int,From 0 to 9 persons employed,0.0005332195815591265,0.47808427005360365,16.0,0,9,21632.830933185473,24.248453300956786,24.248453300956786,218.23607970861107,0.15,972730.4041403196
61,Services furnished by membership organisations,Int,From 10 to 19 persons employed,1.4237113961267024e-05,0.47808427005360365,16.0,10,19,577.602717439649,24.248453300956786,242.48453300956788,460.720612718179,0.15,972730.4041403196
61,Services furnished by membership organisations,Int,From 20 to 49 persons employed,6.340701416524552e-06,0.47808427005360365,16.0,20,49,257.24359435639997,24.248453300956786,484.96906601913577,1188.1742117468827,0.15,972730.4041403196
61,Services furnished by membership organisations,Int,From 50 to 249 persons employed,1.9381496232696502e-06,0.47808427005360365,16.0,50,249,78.63113916562023,24.248453300956786,1212.4226650478392,6037.86487193824,0.15,972730.4041403196
61,Services furnished by membership organisations,Int,250 persons employed or more,1.6734176595214673e-07,0.47808427005360365,16.0,250,1850,6.789090753791209,24.248453300956786,6062.1133252391965,44859.63860677006,0.15,972730.4041403196
62,Repair services of computers and personal and household goods,C,From 0 to 9 persons employed,2.6098513270357358e-05,0.05055598867846159,16.0,0,9,1058.822190164698,47.59401684536791,47.59401684536791,428.3461516083111,0.15,1909241.24792855
62,Repair services of computers and personal and household goods,C,From 10 to 19 persons employed,6.968377015773864e-07,0.05055598867846159,16.0,10,19,28.270852585749598,47.59401684536791,475.94016845367906,904.2863200619903,0.15,1909241.24792855
62,Repair services of computers and personal and household goods,C,From 20 to 49 persons employed,3.103465922588029e-07,0.05055598867846159,16.0,20,49,12.590826731070601,47.59401684536791,951.8803369073581,2332.1068254230277,0.15,1909241.24792855
62,Repair services of computers and personal and household goods,C,From 50 to 249 persons employed,9.486302718841949e-08,0.05055598867846159,16.0,50,249,3.8486130291329155,47.59401684536791,2379.7008422683953,11850.91019449661,0.15,1909241.24792855
